vg      	vd      	ids     
0       	0       	1.0013e-19
0       	0.05    	9.2581e-16
0       	0.1     	1.0608e-15
0       	0.15    	1.0815e-15
0       	0.2     	1.0856e-15
0       	0.25    	1.0871e-15
0       	0.3     	1.0882e-15
0       	0.35    	1.0892e-15
0       	0.4     	1.0901e-15
0       	0.45    	1.0908e-15
0       	0.5     	1.0914e-15
0       	0.55    	1.0917e-15
0       	0.6     	1.0918e-15
0       	0.65    	1.0918e-15
0       	0.7     	1.0918e-15
0.05    	0       	8.353e-19
0.05    	0.05    	6.3737e-15
0.05    	0.1     	7.3066e-15
0.05    	0.15    	7.45e-15
0.05    	0.2     	7.4784e-15
0.05    	0.25    	7.4896e-15
0.05    	0.3     	7.4978e-15
0.05    	0.35    	7.5051e-15
0.05    	0.4     	7.5117e-15
0.05    	0.45    	7.5176e-15
0.05    	0.5     	7.5228e-15
0.05    	0.55    	7.5267e-15
0.05    	0.6     	7.5288e-15
0.05    	0.65    	7.5296e-15
0.05    	0.7     	7.5297e-15
0.1     	0       	7.995e-18
0.1     	0.05    	4.387e-14
0.1     	0.1     	5.0303e-14
0.1     	0.15    	5.1297e-14
0.1     	0.2     	5.1498e-14
0.1     	0.25    	5.158e-14
0.1     	0.3     	5.164e-14
0.1     	0.35    	5.1694e-14
0.1     	0.4     	5.1743e-14
0.1     	0.45    	5.1787e-14
0.1     	0.5     	5.1828e-14
0.1     	0.55    	5.1863e-14
0.1     	0.6     	5.189e-14
0.1     	0.65    	5.1904e-14
0.1     	0.7     	5.1909e-14
0.15    	0       	6.004e-17
0.15    	0.05    	3.0244e-13
0.15    	0.1     	3.4676e-13
0.15    	0.15    	3.5366e-13
0.15    	0.2     	3.5508e-13
0.15    	0.25    	3.5568e-13
0.15    	0.3     	3.5612e-13
0.15    	0.35    	3.5652e-13
0.15    	0.4     	3.5688e-13
0.15    	0.45    	3.5721e-13
0.15    	0.5     	3.5751e-13
0.15    	0.55    	3.5779e-13
0.15    	0.6     	3.5803e-13
0.15    	0.65    	3.5821e-13
0.15    	0.7     	3.5831e-13
0.2     	0       	4.6802e-16
