vg      	vd      	ids     
0       	0       	4.9807e-13
0       	0.05    	1.1851e-10
0       	0.1     	1.3759e-10
0       	0.15    	1.4171e-10
0       	0.2     	1.4353e-10
0       	0.25    	1.4493e-10
0       	0.3     	1.4619e-10
0       	0.35    	1.4736e-10
0       	0.4     	1.4845e-10
0       	0.45    	1.4947e-10
0       	0.5     	1.5042e-10
0       	0.55    	1.5131e-10
0       	0.6     	1.5215e-10
0       	0.65    	1.5293e-10
0       	0.7     	1.5367e-10
0.05    	0       	4.673e-12
0.05    	0.05    	7.4931e-10
0.05    	0.1     	8.749e-10
0.05    	0.15    	9.0218e-10
0.05    	0.2     	9.1412e-10
0.05    	0.25    	9.2317e-10
0.05    	0.3     	9.3117e-10
0.05    	0.35    	9.3842e-10
0.05    	0.4     	9.4502e-10
0.05    	0.45    	9.5105e-10
0.05    	0.5     	9.5661e-10
0.05    	0.55    	9.6179e-10
0.05    	0.6     	9.6665e-10
0.05    	0.65    	9.7125e-10
0.05    	0.7     	9.7562e-10
0.1     	0       	3.5769e-11
0.1     	0.05    	4.6264e-09
0.1     	0.1     	5.4191e-09
0.1     	0.15    	5.5956e-09
0.1     	0.2     	5.6703e-09
0.1     	0.25    	5.7253e-09
0.1     	0.3     	5.7727e-09
0.1     	0.35    	5.8149e-09
0.1     	0.4     	5.8378e-09
0.1     	0.45    	5.872e-09
0.1     	0.5     	5.9034e-09
0.1     	0.55    	5.9328e-09
0.1     	0.6     	5.9607e-09
0.1     	0.65    	5.9874e-09
0.1     	0.7     	6.013e-09
0.15    	0       	2.2802e-10
0.15    	0.05    	2.7693e-08
0.15    	0.1     	3.2584e-08
0.15    	0.15    	3.3664e-08
0.15    	0.2     	3.4098e-08
0.15    	0.25    	3.4399e-08
0.15    	0.3     	3.4654e-08
0.15    	0.35    	3.4882e-08
0.15    	0.4     	3.5087e-08
0.15    	0.45    	3.5244e-08
0.15    	0.5     	3.5419e-08
0.15    	0.55    	3.5583e-08
0.15    	0.6     	3.574e-08
0.15    	0.65    	3.589e-08
0.15    	0.7     	3.6036e-08
0.2     	0       	1.1503e-09
0.2     	0.05    	1.4844e-07
0.2     	0.1     	1.772e-07
0.2     	0.15    	1.8335e-07
0.2     	0.2     	1.8551e-07
0.2     	0.25    	1.869e-07
0.2     	0.3     	1.8806e-07
0.2     	0.35    	1.891e-07
0.2     	0.4     	1.9006e-07
0.2     	0.45    	1.9095e-07
0.2     	0.5     	1.9178e-07
0.2     	0.55    	1.9255e-07
0.2     	0.6     	1.9328e-07
0.2     	0.65    	1.9398e-07
0.2     	0.7     	1.9465e-07
0.25    	0       	3.6834e-09
0.25    	0.05    	5.7561e-07
0.25    	0.1     	7.1984e-07
0.25    	0.15    	7.5051e-07
0.25    	0.2     	7.5916e-07
0.25    	0.25    	7.6358e-07
0.25    	0.3     	7.6694e-07
0.25    	0.35    	7.6985e-07
0.25    	0.4     	7.7247e-07
0.25    	0.45    	7.7485e-07
0.25    	0.5     	7.7701e-07
0.25    	0.55    	7.7899e-07
0.25    	0.6     	7.8082e-07
0.25    	0.65    	7.8252e-07
0.25    	0.7     	7.8413e-07
0.3     	0       	7.1016e-09
0.3     	0.05    	1.3841e-06
0.3     	0.1     	1.8815e-06
0.3     	0.15    	2.0015e-06
0.3     	0.2     	2.0308e-06
0.3     	0.25    	2.0415e-06
0.3     	0.3     	2.0481e-06
0.3     	0.35    	2.0533e-06
0.3     	0.4     	2.0578e-06
0.3     	0.45    	2.0618e-06
0.3     	0.5     	2.0655e-06
0.3     	0.55    	2.0688e-06
0.3     	0.6     	2.0718e-06
0.3     	0.65    	2.0746e-06
0.3     	0.7     	2.0773e-06
0.35    	0       	1.0474e-08
0.35    	0.05    	2.3358e-06
0.35    	0.1     	3.4788e-06
0.35    	0.15    	3.8254e-06
0.35    	0.2     	3.9122e-06
0.35    	0.25    	3.9382e-06
0.35    	0.3     	3.9503e-06
0.35    	0.35    	3.9585e-06
0.35    	0.4     	3.9652e-06
0.35    	0.45    	3.971e-06
0.35    	0.5     	3.9762e-06
0.35    	0.55    	3.9808e-06
0.35    	0.6     	3.9856e-06
0.35    	0.65    	3.9895e-06
0.35    	0.7     	3.993e-06
0.4     	0       	1.3547e-08
0.4     	0.05    	3.2488e-06
0.4     	0.1     	5.2206e-06
0.4     	0.15    	5.9858e-06
0.4     	0.2     	6.202e-06
0.4     	0.25    	6.2661e-06
0.4     	0.3     	6.2889e-06
